STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/9/2020,,,,,,,,,,,,,22.8,",,U",28.3,"H,,U",15,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/10/2020,,,,,,,,,,,,,26.3,",,U",32.2,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/11/2020,,,,,,,,,,,,,26,",,U",33.9,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/12/2020,,,,,,,,,,,,,17.7,",,U",23.3,"H,,U",10.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/13/2020,,,,,,,,,,,,,15.2,",,U",20.6,"H,,U",9.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/14/2020,,,,,,,,,,,,,19.8,",,U",26.7,"H,,U",12.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/15/2020,,,,,,,,,,,,,22.3,",,U",28.9,"H,,U",15.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/16/2020,,,,,,,,,,,,,19.1,",,U",24.4,"H,,U",13.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/17/2020,,,,,,,,,,,,,22.1,",,U",27.8,"H,,U",16.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/18/2020,,,,,,,,,,,,,25.7,",,U",31.7,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/19/2020,,,,,,,,,,,,,27,",,U",33.3,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/20/2020,,,,,,,,,,,,,26.4,",,U",32.8,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/21/2020,,,,,,,,,,,,,25.9,",,U",32.8,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/22/2020,,,,,,,,,,,,,26.7,",,U",34.4,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/23/2020,,,,,,,,,,,,,28.2,",,U",34.4,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/24/2020,,,,,,,,,,,,,27.9,",,U",35,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/25/2020,,,,,,,,,,,,,26.3,",,U",35.6,"H,,U",17.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/26/2020,,,,,,,,,,,,,27.8,",,U",36.7,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/27/2020,,,,,,,,,,,,,28.4,",,U",37.2,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/28/2020,,,,,,,,,,,,,17.2,",,U",25.6,"H,,U",10,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/29/2020,,,,,,,,,,,,,21.7,",,U",28.3,"H,,U",10,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,6/30/2020,,,,,,,,,,,,,24.8,",,U",30.6,"H,,U",17.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/1/2020,,,,,,,,,,,,,22.8,",,U",31.7,"H,,U",12.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/2/2020,,,,,,,,,,,,,20.6,",,U",28.9,"H,,U",11.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/3/2020,,,,,,,,,,,,,23.4,",,U",30,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/4/2020,,,,,,,,,,,,,26.6,",,U",32.8,"H,,U",17.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/5/2020,,,,,,,,,,,,,28,",,U",33.9,"H,,U",22.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/6/2020,,,,,,,,,,,,,25.7,",,U",31.7,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/7/2020,,,,,,,,,,,,,23.2,",,U",30.6,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/8/2020,,,,,,,,,,,,,25.9,",,U",31.7,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/9/2020,,,,,,,,,,,,,26.2,",,U",32.8,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/10/2020,,,,,,,,,,,,,28.4,",,U",34.4,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/11/2020,,,,,,,,,,,,,30.3,",,U",36.7,"H,,U",22.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/12/2020,,,,,,,,,,,,,30.8,",,U",36.1,"H,,U",25,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/13/2020,,,,,,,,,,,,,26.5,",,U",33.9,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/14/2020,,,,,,,,,,,,,21.4,",,U",31.1,"H,,U",12.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/15/2020,,,,,,,,,,,,,23.7,",,U",32.8,"H,,U",13.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/16/2020,,,,,,,,,,,,,24.9,",,U",32.2,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/17/2020,,,,,,,,,,,,,25.2,",,U",33.3,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/18/2020,,,,,,,,,,,,,27.1,",,U",33.3,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/19/2020,,,,,,,,,,,,,26.6,",,U",33.3,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/20/2020,,,,,,,,,,,,,24.9,",,U",32.8,"H,,U",15.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/21/2020,,,,,,,,,,,,,24.7,",,U",31.7,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/22/2020,,,,,,,,,,,,,21.4,",,U",30.6,"H,,U",13.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/23/2020,,,,,,,,,,,,,22.3,",,U",31.7,"H,,U",11.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/24/2020,,,,,,,,,,,,,24.2,",,U",32.8,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/25/2020,,,,,,,,,,,,,25.3,",,U",32.8,"H,,U",16.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/26/2020,,,,,,,,,,,,,27.7,",,U",34.4,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/27/2020,,,,,,,,,,,,,28.3,",,U",35,"H,,U",21.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/28/2020,,,,,,,,,,,,,28.8,",,U",35,"H,,U",21.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/29/2020,,,,,,,,,,,,,28.9,",,U",33.9,"H,,U",22.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/30/2020,,,,,,,,,,,,,27.7,",,U",33.9,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,7/31/2020,,,,,,,,,,,,,27.9,",,U",35,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/1/2020,,,,,,,,,,,,,26.7,",,U",33.3,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/2/2020,,,,,,,,,,,,,28.2,",,U",34.4,"H,,U",22.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/3/2020,,,,,,,,,,,,,28.1,",,U",33.9,"H,,U",22.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/4/2020,,,,,,,,,,,,,24.8,",,U",32.8,"H,,U",17.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/5/2020,,,,,,,,,,,,,19.3,",,U",27.8,"H,,U",12.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/6/2020,,,,,,,,,,,,,19.9,",,U",27.8,"H,,U",12.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/7/2020,,,,,,,,,,,,,22.8,",,U",29.4,"H,,U",14.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/8/2020,,,,,,,,,,,,,26,",,U",33.3,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/9/2020,,,,,,,,,,,,,27.8,",,U",33.9,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/10/2020,,,,,,,,,,,,,27.4,",,U",34.4,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/11/2020,,,,,,,,,,,,,25.2,",,U",31.7,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/12/2020,,,,,,,,,,,,,27.4,",,U",33.3,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/13/2020,,,,,,,,,,,,,29.3,",,U",34.4,"H,,U",22.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/14/2020,,,,,,,,,,,,,31.3,",,U",36.7,"H,,U",25.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/15/2020,,,,,,,,,,,,,32.8,",,U",38.3,"H,,U",26.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/16/2020,,,,,,,,,,,,,33.8,",,U",38.3,"H,,U",28.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/17/2020,,,,,,,,,,,,,34.3,",,U",38.3,"H,,U",30,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/18/2020,,,,,,,,,,,,,32.9,",,U",35.6,"H,,U",31.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/19/2020,,,,,,,,,,,,,32.1,",,U",34.4,"H,,U",28.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/20/2020,,,,,,,,,,,,,27.8,",,U",30.6,"H,,U",24.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/21/2020,,,,,,,,,,,,,25.7,",,U",28.3,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/22/2020,,,,,,,,,,,,,26.7,",,U",31.1,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/23/2020,,,,,,,,,,,,,26.8,",,U",32.8,"H,,U",22.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/24/2020,,,,,,,,,,,,,26.4,",,U",31.7,"H,,U",22.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/25/2020,,,,,,,,,,,,,25.2,",,U",31.1,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/26/2020,,,,,,,,,,,,,25.5,",,U",31.1,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/27/2020,,,,,,,,,,,,,24.7,",,U",31.7,"H,,U",17.8,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/28/2020,,,,,,,,,,,,,27.5,",,U",33.3,"H,,U",21.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/29/2020,,,,,,,,,,,,,26.3,",,U",32.8,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/30/2020,,,,,,,,,,,,,26.6,",,U",31.1,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,8/31/2020,,,,,,,,,,,,,25.9,",,U",31.7,"H,,U",21.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/1/2020,,,,,,,,,,,,,24.3,",,U",31.1,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/2/2020,,,,,,,,,,,,,23.6,",,U",30.6,"H,,U",14.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/3/2020,,,,,,,,,,,,,27.1,",,U",33.3,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/4/2020,,,,,,,,,,,,,29.3,",,U",34.4,"H,,U",23.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/5/2020,,,,,,,,,,,,,31.7,",,U",36.7,"H,,U",26.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/6/2020,,,,,,,,,,,,,35.6,",,U",40.6,"H,,U",30,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/7/2020,,,,,,,,,,,,,36.5,",,U",40.6,"H,,U",33.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/8/2020,,,,,,,,,,,,,29.9,",,U",32.8,"H,,U",26.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/9/2020,,,,,,,,,,,,,23.8,",,U",27.8,"H,,U",21.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/10/2020,,,,,,,,,,,,,22.3,",,U",27.8,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/11/2020,,,,,,,,,,,,,22.8,",,U",28.3,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/12/2020,,,,,,,,,,,,,24.6,",,U",30,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/13/2020,,,,,,,,,,,,,24.7,",,U",30.6,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/14/2020,,,,,,,,,,,,,24.1,",,U",28.9,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/15/2020,,,,,,,,,,,,,24.3,",,U",28.9,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/16/2020,,,,,,,,,,,,,24.4,",,U",29.4,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/17/2020,,,,,,,,,,,,,23.9,",,U",28.9,"H,,U",19.4,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/18/2020,,,,,,,,,,,,,20.7,",,U",25.6,"H,,U",17.2,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/19/2020,,,,,,,,,,,,,20.8,",,U",26.1,"H,,U",15,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/20/2020,,,,,,,,,,,,,24,",,U",29.4,"H,,U",18.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/21/2020,,,,,,,,,,,,,25,",,U",32.2,"H,,U",20,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/22/2020,,,,,,,,,,,,,24.3,",,U",29.4,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/23/2020,,,,,,,,,,,,,24.3,",,U",30.6,"H,,U",18.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/24/2020,,,,,,,,,,,,,22.6,",,U",29.4,"H,,U",16.7,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/25/2020,,,,,,,,,,,,,20.9,",,U",27.8,"H,,U",15.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/26/2020,,,,,,,,,,,,,25.2,",,U",30,"H,,U",20.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/27/2020,,,,,,,,,,,,,25.8,",,U",30.6,"H,,U",21.1,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/28/2020,,,,,,,,,,,,,27.7,",,U",33.3,"H,,U",23.3,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/29/2020,,,,,,,,,,,,,29,",,U",33.9,"H,,U",25,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,9/30/2020,,,,,,,,,,,,,30.3,",,U",36.1,"H,,U",23.9,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,10/1/2020,,,,,,,,,,,,,29.2,",,U",33.3,"H,,U",25.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
USR0000CDIA,"DIABLO GRANDE CALIFORNIA, CA US",37.3292,-121.2939,563.9,10/2/2020,,,,,,,,,,,,,29.2,",,U",33.9,"H,,U",25.6,"H,,U",,,,,,,,,,,,,,,,,,,,,,
